stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon
3969,, INDUSTRIAS,,-29.985097,-51.156054
3967,, INDUSTRIAS,,-29.985137,-51.157317
3970,, INDUSTRIAS,,-29.985055,-51.156995
3941,, INDUSTRIAS,,-29.985203,-51.159638
3942,, INDUSTRIAS,,-29.985131,-51.159631
3940,, INDUSTRIAS,,-29.985269,-51.16123
3939,, INDUSTRIAS,,-29.985206,-51.161346
3937,, INDUSTRIAS,,-29.985681,-51.163236
3938,, INDUSTRIAS,,-29.985595,-51.163189
3936,, INDUSTRIAS,,-29.985921,-51.16433
3935,, INDUSTRIAS,,-29.985894,-51.164535
3933,, INDUSTRIAS,,-29.986364,-51.166184
3934,, INDUSTRIAS,,-29.986457,-51.166885
3839,, INDUSTRIAS,,-29.987011,-51.169207
2340,, PEDRO IVO,,-30.029275,-51.187291
5430,, GERMANO GARCIA,,-30.110446,-51.253295
3069,,PASSO DA AREIA ANTONIO CARLOS BERTA,,-30.024891,-51.161159
1563,, LOUREIRO DA SILVA,,-30.037419,-51.231602
5453,, JOAO PESSOA,,-30.048185,-51.210827
4846,, FRANCISCO SILVEIRA BITENCOURT,,-29.991804,-51.111313
483,,RESTINGA JOAO ANTONIO SILVEIRA,,-30.151394,-51.134125
113,, SERRARIA,,-30.168942,-51.213593
2079,, JOAO PESSOA,,-30.047926,-51.21103
2110,, OSVALDO ARANHA,,-30.035273,-51.211843
2029,,JD BOTANICO IPIRANGA,,-30.057975,-51.184462
2030,,JD BOTANICO IPIRANGA,,-30.057516,-51.184162
2888,, PROF CRISTIANO FISCHER,,-30.043032,-51.171935
531,, WENCESLAU ESCOBAR,,-30.110481,-51.254304
525,, WENCESLAU ESCOBAR,,-30.110712,-51.254601
2823,,PARTENON IPIRANGA,,-30.05565,-51.158999
5565,, BALTAZAR DE OLIVEIRA GARCIA,,-30.010149,-51.143975
2068,,AZENHA AZENHA,,-30.045919,-51.21398
1803,, JOAO PESSOA,,-30.050076,-51.209361
1795,,AZENHA AZENHA,,-30.049665,-51.213177
2870,, PROTASIO ALVES,,-30.040636,-51.177258
5880,, BALTAZAR DE OLIVEIRA GARCIA,,-30.012823,-51.097888
5881,, BALTAZAR DE OLIVEIRA GARCIA,,-30.012945,-51.098146
5879,, BALTAZAR DE OLIVEIRA GARCIA,,-30.014981,-51.101026
5876,, BALTAZAR DE OLIVEIRA GARCIA,,-30.016292,-51.105823
5877,, BALTAZAR DE OLIVEIRA GARCIA,,-30.016227,-51.106069
5875,, BALTAZAR DE OLIVEIRA GARCIA,,-30.015134,-51.111913
5874,, BALTAZAR DE OLIVEIRA GARCIA,,-30.015208,-51.111747
5873,, BALTAZAR DE OLIVEIRA GARCIA,,-30.015193,-51.117598
5872,, BALTAZAR DE OLIVEIRA GARCIA,,-30.015524,-51.116416
5871,, BALTAZAR DE OLIVEIRA GARCIA,,-30.013316,-51.123338
5870,, BALTAZAR DE OLIVEIRA GARCIA,,-30.013424,-51.123343
5868,, BALTAZAR DE OLIVEIRA GARCIA,,-30.011609,-51.129592
5866,, BALTAZAR DE OLIVEIRA GARCIA,,-30.010058,-51.133782
5867,, BALTAZAR DE OLIVEIRA GARCIA,,-30.009876,-51.134343
5869,, BALTAZAR DE OLIVEIRA GARCIA,,-30.011422,-51.130095
5865,, BALTAZAR DE OLIVEIRA GARCIA,,-30.009622,-51.14124
1737,, CEL APARICIO BORGES,,-30.075331,-51.204907
5080,, CEL APARICIO BORGES,,-30.075639,-51.205175
5864,, BALTAZAR DE OLIVEIRA GARCIA,,-30.009996,-51.139875
1905,, CEL APARICIO BORGES,,-30.07325,-51.199159
1746,, CEL APARICIO BORGES,,-30.074148,-51.203032
1743,, CEL APARICIO BORGES,,-30.074692,-51.203772
1768,, CEL APARICIO BORGES,,-30.073508,-51.200113
1908,, CEL APARICIO BORGES,,-30.072714,-51.195952
1915,, CEL APARICIO BORGES,,-30.072519,-51.195368
1916,, CEL APARICIO BORGES,,-30.072216,-51.193429
1917,, CEL APARICIO BORGES,,-30.071938,-51.192398
1947,, CEL APARICIO BORGES,,-30.070725,-51.189388
1969,, CEL APARICIO BORGES,,-30.068394,-51.187701
2902,,TRES FIGUEIRAS CARLOS GOMES,,-30.038208,-51.173815
2875,,TRES FIGUEIRAS CARLOS GOMES,,-30.032997,-51.178877
2915,,TRES FIGUEIRAS CARLOS GOMES,,-30.029381,-51.180823
2916,,TRES FIGUEIRAS CARLOS GOMES,,-30.029263,-51.18096
2921,,TRES FIGUEIRAS CARLOS GOMES,,-30.025849,-51.182462
2920,,TRES FIGUEIRAS CARLOS GOMES,,-30.024935,-51.183016
2363,,TRES FIGUEIRAS CARLOS GOMES,,-30.022222,-51.184256
6011,,HIGIENOPOLIS AUGUSTO MEYER,,-30.021843,-51.184583
6010,, DOM PEDRO II,,-30.017402,-51.186409
6131,, EXTREMA,,-30.213792,-51.045581
4292,, LAMI,,-30.219553,-51.104272
4291,, LAMI,,-30.219488,-51.104342
158,, LAMI,,-30.213641,-51.128244
159,, LAMI,,-30.21357,-51.128223
4286,, LAMI,,-30.219893,-51.11272
4285,, LAMI,,-30.219769,-51.113143
4287,, LAMI,,-30.219999,-51.109694
4288,, LAMI,,-30.21993,-51.109616
4289,, LAMI,,-30.219827,-51.107702
165,, LAMI,,-30.21561,-51.123197
164,, LAMI,,-30.215429,-51.123498
160,, LAMI,,-30.214099,-51.126485
161,, LAMI,,-30.214042,-51.126428
162,, LAMI,,-30.214813,-51.125036
163,, LAMI,,-30.214686,-51.125113
5840,, JOAO PESSOA,,-30.041935,-51.215667
6128,, VICENTE MONTEGGIA,,-30.113049,-51.213334
493,, WENCESLAU ESCOBAR,,-30.114681,-51.254387
492,, WENCESLAU ESCOBAR,,-30.114697,-51.254469
2344,, CARLOS TREIN FILHO,,-30.027149,-51.187082
2729,, PROF CRISTIANO FISCHER,,-30.052613,-51.170514
2728,, PROF CRISTIANO FISCHER,,-30.052607,-51.170628
2282,, NILOPOLIS,,-30.038058,-51.189009
2281,, NILOPOLIS,,-30.038204,-51.18919
1650,, JOAO PESSOA,,-30.031595,-51.223775
2108,, SANTA TEREZINHA,,-30.040235,-51.210064
2776,,PARTENON ALBION,,-30.059818,-51.165684
27,,VL ASSUNCAO GUAIBA,,-30.155066,-51.225054
53,,VL ASSUNCAO GUAIBA,,-30.152914,-51.224408
28,,VL ASSUNCAO GUAIBA,,-30.154662,-51.225002
29,, GUAIBA,,-30.149651,-51.224956
31,,VL ASSUNÇÃO GUAIBA,,-30.147698,-51.224826
645,,VL ASSUNCAO GUAIBA,,-30.147263,-51.224818
54,,VL ASSUNÇÃO GUAIBA,,-30.149472,-51.225048
646,,IPANEMA GUAIBA,,-30.145358,-51.22529
500,,VL ASSUNCAO GUAIBA,,-30.102937,-51.265783
507,,VL ASSUNCAO GUAIBA,,-30.10097,-51.26543
3841,, GRECIA,,-30.013527,-51.16676
177,,BELEM NOVO FRANCISCA DE OLIVEIRA VIEIRA,,-30.2099,-51.180091
1700,, SEPE TIARAJU,,-30.072316,-51.21442
6117,,PARTENON BENTO GONCALVES,,-30.064519,-51.156875
5607,,PARTENON BENTO GONCALVES,,-30.064563,-51.156987
2342,, PEDRO IVO,,-30.029162,-51.185855
1599,,MENINO DEUS GETULIO VARGAS,,-30.044889,-51.221106
1469,,MENINO DEUS GETULIO VARGAS,,-30.059755,-51.223153
1470,,MENINO DEUS GETULIO VARGAS,,-30.059415,-51.223023
1492,,MENINO DEUS GETULIO VARGAS,,-30.0525,-51.22215
1594,,MENINO DEUS GETULIO VARGAS,,-30.046851,-51.221286
1595,,MENINO DEUS GETULIO VARGAS,,-30.046642,-51.221342
6113,, PROF CRISTIANO FISCHER,,-30.060021,-51.169566
2433,, MAJOR TITO,,-30.115092,-51.178928
628,, CEL MARCOS,,-30.124288,-51.245592
2559,, SANTO DIAS DA SILVA,,-30.096552,-51.135683
2558,, SANTO DIAS DA SILVA,,-30.096555,-51.135861
2560,, SANTO DIAS DA SILVA,,-30.096972,-51.134572
2581,, SANTO DIAS DA SILVA,,-30.096806,-51.132761
2561,, SANTO DIAS DA SILVA,,-30.096892,-51.134596
2583,, SANTO DIAS DA SILVA,,-30.094747,-51.131384
613,, CAPITAO COELHO,,-30.014219,-51.259789
606,, CAPITAO COELHO,,-30.01293,-51.261741
6070,, CEL MASSOT,,-30.1008,-51.247728
5462,, CEL FERNANDO MACHADO,,-30.034909,-51.228908
4782,, BALTAZAR DE OLIVEIRA GARCIA,,-30.015365,-51.117184
3185,, ERNESTO DORNELLES,,-30.055981,-51.145263
3783,, GEN EMILIO LUCIO ESTEVES,,-30.007321,-51.178644
4447,, EXTREMA,,-30.214861,-51.043436
5964,, EXTREMA,,-30.213967,-51.049837
4445,, EXTREMA,,-30.213891,-51.04993
4395,, EXTREMA,,-30.212089,-51.058803
4393,, EXTREMA,,-30.21086,-51.062107
6110,, JUSCELINO KUBITSCHEK DE OLIVEIRA,,-30.020995,-51.108573
4279,, SOUZA MELO,,-29.981077,-51.128196
4963,, SANTA ROSA DE LIMA,,-29.996243,-51.098094
4962,, SANTA ROSA DE LIMA,,-29.996389,-51.098
1300,, SENADOR TEOTONIO VILELA,,-30.081938,-51.192159
498,, CEL MARCOS,,-30.122799,-51.249533
4212,, OLIVEIRA LOPES,,-29.992322,-51.128195
3596,, SAO PEDRO,,-30.013076,-51.194906
6107,, SAO JOSEMARIA ESCRIVA,,-30.054132,-51.168798
2070,, GEN LIMA E SILVA,,-30.043785,-51.216249
1857,, SAO LUIZ,,-30.049938,-51.202756
6101,, EUCLYDES MOURA,,-30.05789,-51.191858
3507,, MANOEL ELIAS,,-30.020317,-51.119647
4169,, MANOEL ELIAS,,-30.016109,-51.119159
6099,, JAU,,-30.005137,-51.15834
6097,, LUIZ CAETANO ANTINOLFI,,-30.01988,-51.123347
6065,, LUIZ CAETANO ANTINOLFI,,-30.019989,-51.123169
3195,,LOMBA DO PINHEIRO JOAO DE OLIVEIRA REMIAO,,-30.077623,-51.131326
56,, SERRARIA,,-30.154024,-51.219947
851,,CRISTAL CHUI,,-30.082479,-51.242671
852,,CRISTAL CHUI,,-30.082321,-51.242775
2576,,LOMBA DO PINHEIRO JOAO DE OLIVEIRA REMIAO,,-30.102184,-51.122772
506,,CRISTAL GUAIBA,,-30.105095,-51.262308
568,,CRISTAL GUAIBA,,-30.096988,-51.259584
58,, SERRARIA,,-30.152109,-51.219078
554,, WENCESLAU ESCOBAR,,-30.10519,-51.253652
537,, WENCESLAU ESCOBAR,,-30.107327,-51.253813
553,, WENCESLAU ESCOBAR,,-30.104967,-51.253702
6092,, DORIVAL CASTILHO MACHADO,,-30.164414,-51.194372
6090,, DORIVAL CASTILHO MACHADO,,-30.161688,-51.192846
6091,, DORIVAL CASTILHO MACHADO,,-30.163004,-51.193573
6089,, DORIVAL CASTILHO MACHADO,,-30.160398,-51.192139
6088,, DORIVAL CASTILHO MACHADO,,-30.15922,-51.191495
3038,,VL JARDIM BARAO DE BAGE,,-30.039832,-51.155302
6080,, SERTORIO,,-29.997703,-51.139676
3311,, SATURNINO DE BRITO,,-30.027571,-51.15062
2174,,INDEPENDENCIA ALBERTO BINS,,-30.027716,-51.21632
3310,, SATURNINO DE BRITO,,-30.027589,-51.150702
562,, WENCESLAU ESCOBAR,,-30.101248,-51.249756
2788,, CERES,,-30.056882,-51.167008
6059,, CLEBERTO GUEDES,,-30.081484,-51.193298
623,, CEL MARCOS,,-30.131734,-51.234618
621,, CEL MARCOS,,-30.131258,-51.235903
644,, CEL MARCOS,,-30.13096,-51.236895
642,, CEL MARCOS,,-30.129548,-51.239375
643,, CEL MARCOS,,-30.128936,-51.240056
629,, CEL MARCOS,,-30.127666,-51.241865
630,, CEL MARCOS,,-30.127543,-51.241898
633,, CEL MARCOS,,-30.126541,-51.242849
632,, CEL MARCOS,,-30.1253,-51.243716
497,, CEL MARCOS,,-30.122768,-51.250109
5906,,LAMI OTAVIANO JOSE PINTO,,-30.241313,-51.079281
1580,, LOUREIRO DA SILVA,,-30.037662,-51.226464
2301,,RIO BRANCO GOETHE,,-30.025748,-51.199634
3638,, SERTORIO,,-30.001966,-51.189831
1891,, CAPISTRANO DE ABREU,,-30.078538,-51.194343
112,, SERRARIA,,-30.165971,-51.214899
6068,, SERRARIA,,-30.165682,-51.214975
3834,, SEVERO DULLIUS,,-29.98823,-51.17818
4171,, CARLOS ESTEVAO,,-30.016118,-51.118463
2100,, SANTO ANTONIO,,-30.033457,-51.214516
2188,, RAMIRO BARCELOS,,-30.028021,-51.208712
3441,, TEN ARY TARRAGO,,-30.031205,-51.134116
2315,, QUINTINO BOCAIUVA,,-30.021464,-51.198474
5435,, SARMENTO LEITE,,-30.033557,-51.221358
6067,,VL ASSUNCAO GUAIBA,,-30.152543,-51.224511
650,,CRISTAL GUAIBA,,-30.142569,-51.226592
652,,CRISTAL GUAIBA,,-30.141298,-51.227175
651,,CRISTAL GUAIBA,,-30.142062,-51.226793
653,,CRISTAL GUAIBA,,-30.141037,-51.227165
6066,, COMENDADOR MANOEL PEREIRA,,-30.025818,-51.220935
501,,VL ASSUNCAO GUAIBA,,-30.102725,-51.265564
503,,VL ASSUNCAO GUAIBA,,-30.10452,-51.264615
504,,VL ASSUNCAO GUAIBA,,-30.104459,-51.264543
505,,IPANEMA GUAIBA,,-30.104972,-51.262823
5503,,SAO SEBASTIAO ASSIS BRASIL,,-30.010217,-51.145599
3840,, INDUSTRIAS,,-29.986984,-51.168771
1656,, INDEPENDENCIA,,-30.029381,-51.21897
2040,, BARAO DO AMAZONAS,,-30.054106,-51.188861
55,, SERRARIA,,-30.155288,-51.219835
1738,, CARLOS FERREIRA,,-30.080708,-51.202714
1259,, CARLOS FERREIRA,,-30.082122,-51.204207
4290,, LAMI,,-30.21988,-51.107467
1517,,CENTRO DUQUE DE CAXIAS,,-30.033844,-51.234786
3633,, BENJAMIN CONSTANT,,-30.007334,-51.190401
3676,,FARRAPOS A J RENNER,,-29.988294,-51.194572
3653,,HUMAITA A J RENNER,,-29.996372,-51.197163
3716,,FARRAPOS A J RENNER,,-29.981842,-51.192491
3717,,HUMAITA A J RENNER,,-29.981844,-51.192405
3731,,HUMAITA A J RENNER,,-29.977504,-51.191018
2276,, BARAO DO AMAZONAS,,-30.044637,-51.18505
3684,,HUMAITA A J RENNER,,-29.983942,-51.193079
927,,CAVALHADA CAVALHADA,,-30.100883,-51.231212
911,,CAVALHADA CAVALHADA,,-30.113895,-51.226343
1566,,PRAIA DE BELAS ANTONIO KLINGER FILHO,,-30.038446,-51.230218
3730,,HUMAITA A J RENNER,,-29.978962,-51.191467
3680,,HUMAITA A J RENNER,,-29.985859,-51.193698
3656,,HUMAITA A J RENNER,,-29.99437,-51.196526
3657,,HUMAITA A J RENNER,,-29.993926,-51.196463
3673,,NAVEGANTES A J RENNER,,-29.991622,-51.195555
3672,,NAVEGANTES A J RENNER,,-29.991518,-51.195607
3677,,HUMAITA A J RENNER,,-29.987961,-51.194375
3734,,FARRAPOS A J RENNER,,-29.977368,-51.191066
3729,,FARRAPOS A J RENNER,,-29.979312,-51.191666
3683,,FARRAPOS A J RENNER,,-29.984327,-51.19329
3681,,FARRAPOS A J RENNER,,-29.985743,-51.193746
6062,, DONA LAURA,,-30.029062,-51.195289
1155,,CAMPO NOVO CRISTIANO KRAEMER,,-30.142834,-51.198616
4176,, DANTE ANGELO PILLA,,-30.013488,-51.118954
2785,, MARCONE,,-30.058177,-51.160768
4177,, DANTE ANGELO PILLA,,-30.011111,-51.118644
4178,, DANTE ANGELO PILLA,,-30.010926,-51.118532
4568,, SAO MARCOS-LOMBA DO PINHEIRO,,-30.11644,-51.097325
1152,,CAMPO NOVO CRISTIANO KRAEMER,,-30.143313,-51.199685
6061,, PROF OSCAR PEREIRA,,-30.106011,-51.173087
6060,, INTERLAGOS,,-30.080527,-51.194236
5980,, DALLAS,,-30.08171,-51.192741
1297,, IRMAS PAULINAS,,-30.082192,-51.194041
6058,, IRMAS PAULINAS,,-30.082563,-51.192415
5550,, OSVALDO ARANHA,,-30.035991,-51.21029
2881,, PROF CRISTIANO FISCHER,,-30.047984,-51.172499
1499,, ERICO VERISSIMO,,-30.050721,-51.218213
1485,, ERICO VERISSIMO,,-30.058659,-51.217859
2069,,AZENHA AZENHA,,-30.045657,-51.214036
1796,,AZENHA AZENHA,,-30.049295,-51.213258
2152,, PROTASIO ALVES,,-30.037302,-51.206024
2150,, PROTASIO ALVES,,-30.037113,-51.206833
2160,, PROTASIO ALVES,,-30.038008,-51.203406
3243,, PROTASIO ALVES,,-30.042559,-51.145947
3916,, CONSELHEIRO D'AVILA,,-30.00104,-51.158489
3169,, UIRAPURU,,-30.055518,-51.150196
2235,, DONA ALICE,,-30.04634,-51.196697
3170,, UIRAPURU,,-30.055448,-51.150231
3432,, MANOEL ELIAS,,-30.036178,-51.121954
3111,, EXTREMA,,-30.213622,-51.051743
6052,, EXTREMA,,-30.213568,-51.051663
1498,, ERICO VERISSIMO,,-30.051813,-51.218287
1497,, ERICO VERISSIMO,,-30.052547,-51.218259
1486,, ERICO VERISSIMO,,-30.058739,-51.217814
564,,CRISTAL GUAIBA,,-30.097792,-51.262735
5042,, PROF OSCAR PEREIRA,,-30.069641,-51.20471
6051,,CRISTAL ARAPEI,,-30.086677,-51.230348
6033,,CRISTAL ARAPEI,,-30.086718,-51.230574
6049,, URSA MAIOR,,-30.085556,-51.23246
6047,, MANOEL LOPES MEIRELLES,,-30.036956,-51.14434
3251,, MANOEL LOPES MEIRELLES,,-30.03404,-51.147613
405,,RESTINGA JOAO ANTONIO SILVEIRA,,-30.163201,-51.150646
486,,RESTINGA JOAO ANTONIO SILVEIRA,,-30.147678,-51.131175
2504,,RESTINGA JOAO ANTONIO SILVEIRA,,-30.147275,-51.13087
408,,RESTINGA JOAO ANTONIO SILVEIRA,,-30.161572,-51.14914
407,,RESTINGA JOAO ANTONIO SILVEIRA,,-30.162123,-51.149545
411,,RESTINGA JOAO ANTONIO SILVEIRA,,-30.160335,-51.148166
419,,RESTINGA JOAO ANTONIO SILVEIRA,,-30.157478,-51.144898
418,,RESTINGA JOAO ANTONIO SILVEIRA,,-30.157559,-51.14487
417,,RESTINGA JOAO ANTONIO SILVEIRA,,-30.158917,-51.146571
412,,RESTINGA JOAO ANTONIO SILVEIRA,,-30.15902,-51.146868
453,,RESTINGA JOAO ANTONIO SILVEIRA,,-30.155227,-51.140745
469,,RESTINGA JOAO ANTONIO SILVEIRA,,-30.15333,-51.136771
421,,RESTINGA JOAO ANTONIO SILVEIRA,,-30.156175,-51.143324
406,,RESTINGA JOAO ANTONIO SILVEIRA,,-30.163253,-51.150587
317,,RESTINGA JOAO ANTONIO SILVEIRA,,-30.16437,-51.152088
316,,RESTINGA JOAO ANTONIO SILVEIRA,,-30.164356,-51.152207
2516,,PITINGA JOAO ANTONIO SILVEIRA,,-30.143206,-51.121706
2515,,PITINGA JOAO ANTONIO SILVEIRA,,-30.1431,-51.122526
5067,,PITINGA JOAO ANTONIO SILVEIRA,,-30.142508,-51.125673
6045,,PITINGA JOAO ANTONIO SILVEIRA,,-30.143038,-51.12443
4472,,PITINGA JOAO ANTONIO SILVEIRA,,-30.146061,-51.109981
484,,RESTINGA JOAO ANTONIO SILVEIRA,,-30.14996,-51.132537
485,,RESTINGA JOAO ANTONIO SILVEIRA,,-30.149444,-51.132057
4468,,PITINGA JOAO ANTONIO SILVEIRA,,-30.143914,-51.115414
4473,,PITINGA JOAO ANTONIO SILVEIRA,,-30.1452,-51.108046
4474,,PITINGA JOAO ANTONIO SILVEIRA,,-30.144666,-51.107531
4475,,PITINGA JOAO ANTONIO SILVEIRA,,-30.143273,-51.105447
4521,,PITINGA JOAO ANTONIO SILVEIRA,,-30.1372,-51.099614
4522,,PITINGA JOAO ANTONIO SILVEIRA,,-30.136542,-51.097983
565,,CRISTAL GUAIBA,,-30.097424,-51.261835
567,,CRISTAL GUAIBA,,-30.097049,-51.25963
3483,, MANOEL ELIAS,,-30.02534,-51.120147
3433,, MANOEL ELIAS,,-30.036051,-51.12185
569,,VL ASSUNCAO GUAIBA,,-30.097298,-51.255735
144,, JUCA BATISTA,,-30.158555,-51.192403
627,, CEL MARCOS,,-30.124062,-51.245957
3837,, SEVERO DULLIUS,,-29.987821,-51.172863
2261,, FELIPE DE OLIVEIRA,,-30.044323,-51.190192
6039,, JACQUES DA ROSA,,-30.200014,-51.134232
6038,, JACQUES DA ROSA,,-30.198823,-51.132633
4844,, FRANCISCO SILVEIRA BITENCOURT,,-29.992333,-51.113445
4845,, FRANCISCO SILVEIRA BITENCOURT,,-29.992303,-51.113715
2400,,BELEM VELHO JOAO DO COUTO,,-30.115743,-51.17926
4482,, ORQUIDEA,,-30.117065,-51.112356
4258,, MARTIM FERREIRA DE CARVALHO,,-29.987771,-51.119248
5329,, JOAO PESSOA,,-30.031105,-51.224052
4485,,LOMBA DO PINHEIRO GUAIBA-LOMBA DO PINHEIRO,,-30.115921,-51.113106
4483,, ORQUIDEA,,-30.117033,-51.112165
4583,,LOMBA DO PINHEIRO JOAO DE OLIVEIRA REMIAO,,-30.105107,-51.116586
918,,CAVALHADA CAVALHADA,,-30.107732,-51.227312
917,,CAVALHADA CAVALHADA,,-30.107655,-51.227446
38,, SERRARIA,,-30.162264,-51.219561
4263,, MARTIM FERREIRA DE CARVALHO,,-29.987681,-51.119176
5587,,LOMBA DO PINHEIRO JOAO DE OLIVEIRA REMIAO,,-30.085703,-51.131751
5429,, SERRARIA,,-30.15652,-51.219208
254,, JUCA BATISTA,,-30.164998,-51.182348
140,, JUCA BATISTA,,-30.157294,-51.196541
141,, JUCA BATISTA,,-30.157437,-51.196185
146,, JUCA BATISTA,,-30.155235,-51.199002
145,, JUCA BATISTA,,-30.155114,-51.199033
127,, JUCA BATISTA,,-30.152988,-51.200813
130,, JUCA BATISTA,,-30.150749,-51.201297
129,, JUCA BATISTA,,-30.148598,-51.203066
124,, JUCA BATISTA,,-30.147442,-51.206593
1061,, JUCA BATISTA,,-30.146591,-51.210209
1052,, JUCA BATISTA,,-30.145582,-51.212403
1053,, JUCA BATISTA,,-30.144563,-51.214175
1054,, JUCA BATISTA,,-30.144577,-51.214015
677,, JUCA BATISTA,,-30.142939,-51.217149
678,, JUCA BATISTA,,-30.142802,-51.217239
683,, JUCA BATISTA,,-30.138017,-51.221066
684,, JUCA BATISTA,,-30.138134,-51.220926
686,, JUCA BATISTA,,-30.136698,-51.221779
685,, JUCA BATISTA,,-30.136791,-51.221803
682,, JUCA BATISTA,,-30.135529,-51.223337
680,, JUCA BATISTA,,-30.135493,-51.223618
6018,, PROF ZILAH TOTTA,,-30.017783,-51.118285
6017,, JANDYR MAYA FAILLACE,,-30.017658,-51.118226
1159,,CAMPO NOVO CRISTIANO KRAEMER,,-30.140253,-51.19652
4690,, GOLDA MEIR,,-30.016355,-51.112223
4693,, GOLDA MEIR,,-30.016475,-51.1107
4736,, CARLOS ESTEVAO,,-30.017283,-51.109303
4737,, CARLOS ESTEVAO,,-30.0173,-51.109075
6016,, DR VARGAS NETO,,-30.020693,-51.108132
2232,, VICENTE DA FONTOURA,,-30.04683,-51.198434
147,, JUCA BATISTA,,-30.15901,-51.189887
125,, JUCA BATISTA,,-30.147516,-51.20637
1064,, JUCA BATISTA,,-30.147143,-51.208693
1065,, JUCA BATISTA,,-30.147263,-51.208563
1051,, JUCA BATISTA,,-30.145664,-51.212403
4595,, SAO BENEDITO-LOMBA DO PINHEIRO,,-30.109652,-51.105896
5842,, JOAO PESSOA,,-30.032809,-51.22274
5062,, DOM PEDRO II,,-30.018428,-51.186313
2874,,TRES FIGUEIRAS CARLOS GOMES,,-30.033084,-51.178912
2877,,TRES FIGUEIRAS CARLOS GOMES,,-30.035935,-51.176135
2876,,TRES FIGUEIRAS CARLOS GOMES,,-30.035513,-51.176977
1625,, JOAO PESSOA,,-30.033337,-51.222328
1630,, JOAO PESSOA,,-30.037476,-51.219139
2076,, JOAO PESSOA,,-30.044562,-51.213622
5888,, INDEPENDENCIA,,-30.029224,-51.211074
2824,,JD CARVALHO IPIRANGA,,-30.057172,-51.154984
5639,, SETE DE SETEMBRO,,-30.030704,-51.234765
1314,, PROF OSCAR PEREIRA,,-30.088134,-51.185899
2461,, PROF OSCAR PEREIRA,,-30.094726,-51.178189
2177,, SANTO ANTONIO,,-30.026901,-51.21446
1490,,MENINO DEUS GETULIO VARGAS,,-30.05398,-51.222353
2149,, RAMIRO BARCELOS,,-30.037771,-51.208274
5988,, BARCELLOS,,-30.087846,-51.182183
2132,, RAMIRO BARCELOS,,-30.041191,-51.20802
2131,, RAMIRO BARCELOS,,-30.043042,-51.2078
1569,, CEL FERNANDO MACHADO,,-30.035,-51.231161
752,,CAMAQUA OTTO NIEMEYER,,-30.106861,-51.245314
821,,TRISTEZA OTTO NIEMEYER,,-30.103688,-51.236043
825,,TRISTEZA OTTO NIEMEYER,,-30.10282,-51.233488
736,,TRISTEZA OTTO NIEMEYER,,-30.107865,-51.248006
5863,,TRISTEZA OTTO NIEMEYER,,-30.107127,-51.245845
737,,TRISTEZA OTTO NIEMEYER,,-30.107613,-51.247497
807,,CAMAQUA OTTO NIEMEYER,,-30.104259,-51.237719
548,,TRISTEZA OTTO NIEMEYER,,-30.108486,-51.249856
545,,TRISTEZA OTTO NIEMEYER,,-30.108985,-51.251497
547,,TRISTEZA OTTO NIEMEYER,,-30.109004,-51.251326
551,,TRISTEZA OTTO NIEMEYER,,-30.108184,-51.249193
804,,CAMAQUA OTTO NIEMEYER,,-30.104968,-51.239575
805,,CAMAQUA OTTO NIEMEYER,,-30.10486,-51.239483
751,,CAMAQUA OTTO NIEMEYER,,-30.106522,-51.244108
2834,,PETROPOLIS FELIZARDO FURTADO,,-30.048986,-51.183439
872,, INHANDUI,,-30.088051,-51.237935
5987,, DONA ADDA MASCARENHAS DE MORAES,,-30.02572,-51.137006
5986,, DONA ADDA MASCARENHAS DE MORAES,,-30.025962,-51.13695
2141,, VICENTE DA FONTOURA,,-30.048452,-51.201457
2172,, SANTO ANTONIO,,-30.029889,-51.213996
2171,, SANTO ANTONIO,,-30.031526,-51.214225
5981,,BOM FIM GARIBALDI,,-30.031178,-51.215101
3493,, CHATEAUBRIAND,,-30.017195,-51.123093
4688,,JD LEOPOLDINA DR CARLOS MARIA BINS,,-30.016454,-51.113866
3053,, SATURNINO DE BRITO,,-30.03663,-51.152688
4259,, MARTIM FERREIRA DE CARVALHO,,-29.989435,-51.11897
2467,, PROF OSCAR PEREIRA,,-30.089868,-51.182835
4632,,AGRONOMIA CAMPUS UFRGS - AGRONOMIA,,-30.071822,-51.117918
5684,, DOIS TREVO CARRION JUNIOR,,-29.989147,-51.18327
3760,, MARECHAL JOSE INACIO DA SILVA,,-30.015003,-51.178445
2099,, VIEIRA DE CASTRO,,-30.038034,-51.212778
2333,, SILVA JARDIM,,-30.026069,-51.190036
5977,, JOAQUIM DE CARVALHO,,-30.114788,-51.219788
5976,, JOAQUIM DE CARVALHO,,-30.113602,-51.21935
4239,, FRANCISCO SILVEIRA BITENCOURT,,-29.993639,-51.126247
4246,, FRANCISCO SILVEIRA BITENCOURT,,-29.993176,-51.119872
4245,, FRANCISCO SILVEIRA BITENCOURT,,-29.993893,-51.121313
4244,, FRANCISCO SILVEIRA BITENCOURT,,-29.993819,-51.122311
4241,, FRANCISCO SILVEIRA BITENCOURT,,-29.993662,-51.123756
5974,, FRANCISCO SILVEIRA BITENCOURT,,-29.993536,-51.123986
4240,, FRANCISCO SILVEIRA BITENCOURT,,-29.993632,-51.125652
4211,, FRANCISCO SILVEIRA BITENCOURT,,-29.993962,-51.127213
